order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
55225,9762,2023-05-27,145,45,139.55,6279.75,Completed,2023-07-15
55226,4896,2022-01-04,311,30,204.17,6125.1,Pending,2024-01-10
55227,5365,2022-11-16,421,39,35.31,1377.09,Pending,2023-04-25
55228,5301,2024-04-02,415,15,478.31,7174.65,Pending,2022-11-07
55229,7141,2022-06-05,157,43,39.08,1680.44,Completed,2022-12-09
55230,49,2022-09-29,211,21,295.6,6207.6,Pending,2023-06-09
55231,4986,2022-07-03,336,28,15.23,426.44,Cancelled,2023-12-12
55232,239,2022-08-27,460,47,461.99,21713.53,Completed,2022-08-20
55233,7404,2024-03-28,64,42,365.57,15353.94,Pending,2022-02-05
55234,649,2023-02-03,239,14,273.93,3835.02,Pending,2024-04-20
55235,868,2023-03-30,87,30,105.08,3152.4,Completed,2024-12-16
55236,156,2022-07-08,218,31,265.95,8244.45,Cancelled,2023-06-08
55237,2599,2023-06-15,101,23,368.86,8483.78,Cancelled,2024-11-15
55238,1132,2023-05-12,218,36,273.04,9829.44,Pending,2023-10-30
55239,9152,2023-11-03,421,34,449.75,15291.5,Pending,2024-11-18
55240,7607,2022-10-07,217,32,346.62,11091.84,Cancelled,2022-03-30
55241,9406,2024-06-10,176,2,391.73,783.46,Pending,2024-09-11
55242,7478,2023-02-28,10,40,404.13,16165.2,Cancelled,2023-06-12
55243,3272,2022-03-06,380,38,256.26,9737.88,Cancelled,2022-12-15
55244,5809,2024-02-12,405,37,437.93,16203.41,Completed,2023-09-18
55245,2434,2022-11-15,456,6,187.45,1124.7,Completed,2024-12-31
55246,8212,2024-05-17,298,25,326.48,8162.0,Completed,2023-03-29
55247,502,2022-09-05,297,42,74.61,3133.62,Completed,2024-02-15
55248,9272,2024-12-26,201,35,343.91,12036.85,Completed,2024-07-01
55249,2474,2023-01-10,189,37,456.17,16878.29,Pending,2023-09-22
55250,9634,2023-07-31,50,49,25.12,1230.88,Pending,2022-09-15
55251,6397,2023-01-10,75,24,225.19,5404.56,Pending,2022-06-26
55252,6363,2022-09-21,315,6,205.29,1231.74,Cancelled,2023-11-01
55253,37,2023-02-10,346,46,207.73,9555.58,Cancelled,2023-04-16
55254,1722,2024-12-17,49,14,414.8,5807.2,Completed,2024-05-20
55255,9407,2024-09-30,423,14,72.6,1016.4,Completed,2024-12-10
55256,2989,2022-03-25,109,41,58.77,2409.57,Pending,2023-08-17
55257,7723,2024-01-08,163,24,25.72,617.28,Cancelled,2023-11-18
55258,487,2024-03-11,27,12,150.52,1806.24,Cancelled,2023-07-13
55259,5080,2023-06-11,376,44,27.12,1193.28,Completed,2022-11-03
55260,5245,2023-05-30,231,39,486.08,18957.12,Cancelled,2023-04-30
55261,3433,2024-10-25,263,5,295.19,1475.95,Cancelled,2022-10-05
55262,984,2024-06-22,219,11,471.3,5184.3,Pending,2022-04-06
55263,6739,2023-08-06,367,33,73.67,2431.11,Cancelled,2022-01-08
55264,8933,2024-06-02,251,16,402.14,6434.24,Completed,2024-10-07
55265,7648,2023-06-22,169,24,246.07,5905.68,Pending,2022-10-20
55266,2004,2022-07-14,197,49,281.07,13772.43,Completed,2022-01-20
55267,8010,2022-04-17,348,22,263.62,5799.64,Cancelled,2024-02-10
55268,89,2022-11-30,440,38,188.06,7146.28,Pending,2024-04-11
55269,6775,2022-08-20,419,42,70.16,2946.72,Cancelled,2022-01-29
55270,6137,2024-01-22,454,39,110.5,4309.5,Completed,2023-06-01
55271,7800,2024-08-06,323,43,130.98,5632.14,Pending,2022-04-26
55272,213,2024-12-01,97,25,227.14,5678.5,Pending,2023-05-13
55273,6889,2024-03-24,336,28,372.66,10434.48,Completed,2022-11-11
55274,6995,2024-10-12,175,21,269.65,5662.65,Cancelled,2022-02-09
55275,69,2023-01-26,156,24,446.82,10723.68,Cancelled,2023-10-02
55276,8180,2022-04-15,260,19,35.12,667.28,Completed,2022-10-09
55277,1315,2022-09-22,189,12,54.78,657.36,Completed,2022-01-06
55278,7800,2023-11-16,284,30,311.1,9333.0,Pending,2024-02-28
55279,2712,2022-06-11,339,24,133.63,3207.12,Completed,2022-10-31
55280,3937,2024-11-16,124,37,83.75,3098.75,Pending,2023-12-03
55281,7728,2022-08-29,469,19,245.17,4658.23,Cancelled,2022-06-05
55282,2981,2023-01-27,102,18,484.71,8724.78,Completed,2024-09-14
55283,752,2023-01-20,73,46,307.02,14122.92,Completed,2023-06-24
55284,3909,2023-01-26,218,45,74.16,3337.2,Cancelled,2023-12-20
55285,463,2022-02-09,450,24,390.07,9361.68,Cancelled,2022-12-11
55286,2829,2022-05-18,437,46,253.27,11650.42,Pending,2023-07-25
55287,2638,2022-01-12,161,44,189.07,8319.08,Pending,2024-01-26
55288,7808,2022-12-11,372,6,430.04,2580.24,Pending,2024-03-07
55289,4168,2023-07-09,437,17,435.04,7395.68,Pending,2022-10-07
55290,5828,2022-09-23,116,24,223.08,5353.92,Cancelled,2022-09-22
55291,8042,2023-12-14,429,1,203.12,203.12,Completed,2023-06-09
55292,8093,2023-10-31,484,24,61.15,1467.6,Cancelled,2024-06-10
55293,4489,2024-06-24,232,50,70.0,3500.0,Completed,2022-12-04
55294,6762,2023-07-14,439,23,228.44,5254.12,Completed,2023-04-11
55295,5038,2022-08-06,45,43,107.05,4603.15,Pending,2024-10-13
55296,287,2023-04-06,35,29,347.63,10081.27,Pending,2024-06-25
55297,3982,2024-01-17,321,15,199.34,2990.1,Cancelled,2023-09-22
55298,1915,2024-01-13,159,3,50.03,150.09,Pending,2023-11-20
55299,7604,2023-09-26,488,41,462.97,18981.77,Completed,2024-05-24
55300,2086,2023-03-31,154,35,361.87,12665.45,Pending,2022-06-11
55301,3025,2023-08-17,287,45,487.63,21943.35,Completed,2022-12-19
55302,578,2022-07-13,175,33,213.64,7050.12,Pending,2023-09-10
55303,7360,2022-05-06,368,47,252.04,11845.88,Pending,2022-08-30
55304,5847,2024-08-02,11,11,112.22,1234.42,Pending,2024-09-10
55305,8568,2023-04-26,198,41,390.24,15999.84,Pending,2022-08-07
55306,349,2023-07-21,395,40,377.23,15089.2,Pending,2023-07-23
55307,439,2023-11-11,191,50,197.04,9852.0,Completed,2024-07-25
55308,5017,2023-01-27,391,7,17.54,122.78,Completed,2022-03-08
55309,3031,2023-01-15,429,23,184.21,4236.83,Pending,2024-11-22
55310,9660,2023-10-01,447,38,18.44,700.72,Pending,2024-12-06
55311,3125,2022-11-26,357,37,302.68,11199.16,Pending,2023-07-07
55312,7602,2023-06-06,62,40,350.43,14017.2,Pending,2024-05-29
55313,4647,2022-07-23,24,9,493.32,4439.88,Cancelled,2023-05-22
55314,6500,2023-08-31,113,23,357.81,8229.63,Pending,2024-11-30
55315,671,2023-11-28,278,22,159.32,3505.04,Cancelled,2023-04-23
55316,4516,2024-04-16,247,42,439.85,18473.7,Pending,2022-04-28
55317,3350,2023-11-20,66,48,231.26,11100.48,Completed,2022-05-08
55318,7626,2024-11-03,431,36,51.52,1854.72,Pending,2022-12-17
55319,8126,2023-05-05,380,38,354.82,13483.16,Cancelled,2022-07-08
55320,6026,2023-02-22,115,2,331.97,663.94,Completed,2022-08-25
55321,3256,2023-03-04,74,19,227.46,4321.74,Pending,2022-10-07
55322,28,2024-05-19,278,22,351.48,7732.56,Cancelled,2024-09-25
55323,2465,2023-11-12,437,27,413.65,11168.55,Cancelled,2022-12-10
55324,620,2022-12-23,237,27,273.22,7376.94,Cancelled,2023-12-17
55325,3062,2023-08-21,479,6,420.78,2524.68,Cancelled,2022-02-19
55326,4750,2023-07-14,373,20,422.76,8455.2,Cancelled,2024-12-09
55327,5366,2024-10-16,326,36,251.87,9067.32,Completed,2024-04-23
55328,7431,2022-11-05,50,50,417.91,20895.5,Cancelled,2024-07-25
55329,6923,2024-07-24,223,41,350.36,14364.76,Completed,2024-07-21
55330,9630,2023-05-31,15,24,493.91,11853.84,Pending,2024-03-17
55331,3840,2024-12-03,168,32,34.69,1110.08,Cancelled,2023-02-02
55332,8800,2022-09-17,17,34,331.02,11254.68,Cancelled,2024-07-28
55333,4377,2022-05-16,308,40,410.19,16407.6,Pending,2024-12-22
55334,668,2022-10-18,333,30,476.67,14300.1,Completed,2022-08-12
55335,5336,2022-08-16,429,16,20.0,320.0,Cancelled,2022-08-12
55336,9054,2023-10-30,208,40,251.29,10051.6,Completed,2024-02-28
55337,883,2023-07-26,36,24,389.92,9358.08,Pending,2024-05-03
55338,7321,2023-03-16,286,49,222.46,10900.54,Cancelled,2022-03-31
55339,170,2022-02-14,245,15,458.68,6880.2,Completed,2023-04-15
55340,2290,2022-07-19,7,50,409.0,20450.0,Cancelled,2022-06-04
55341,7475,2023-03-31,331,9,97.28,875.52,Completed,2023-05-18
55342,3191,2022-09-25,482,14,117.99,1651.86,Cancelled,2024-11-26
55343,4059,2022-03-12,38,35,199.39,6978.65,Pending,2024-11-28
55344,9582,2023-10-06,484,23,267.51,6152.73,Completed,2022-09-06
55345,5980,2024-06-12,91,39,336.33,13116.87,Cancelled,2022-12-09
55346,2992,2024-09-12,80,21,442.22,9286.62,Cancelled,2022-10-31
55347,3317,2023-07-17,258,37,230.85,8541.45,Completed,2024-02-17
55348,5329,2022-09-05,344,6,109.3,655.8,Cancelled,2022-06-01
55349,8286,2022-06-17,205,1,237.13,237.13,Completed,2023-08-05
55350,4108,2024-05-15,384,38,71.42,2713.96,Cancelled,2022-11-02
55351,3236,2022-04-10,77,40,251.59,10063.6,Completed,2022-06-23
55352,8059,2022-04-18,355,42,361.73,15192.66,Pending,2024-08-30
55353,1437,2022-07-04,359,10,276.67,2766.7,Completed,2022-03-24
55354,3319,2022-06-29,74,28,250.57,7015.96,Cancelled,2024-10-31
55355,2542,2023-08-24,367,17,217.16,3691.72,Pending,2022-10-09
55356,9127,2023-10-29,141,36,270.6,9741.6,Cancelled,2024-05-09
55357,8904,2024-08-24,270,38,487.96,18542.48,Cancelled,2022-04-29
55358,1091,2022-12-09,247,32,140.81,4505.92,Completed,2023-09-12
55359,3875,2024-10-12,100,26,43.06,1119.56,Pending,2024-04-04
55360,7755,2024-04-25,289,9,325.87,2932.83,Cancelled,2024-11-07
55361,7282,2022-03-03,91,39,162.63,6342.57,Cancelled,2023-11-27
55362,9351,2022-12-12,438,17,308.73,5248.41,Cancelled,2024-12-09
55363,8954,2024-08-07,344,30,259.13,7773.9,Cancelled,2022-12-12
55364,5176,2023-08-08,294,26,391.09,10168.34,Cancelled,2024-06-11
55365,4616,2024-11-22,187,18,127.8,2300.4,Cancelled,2023-07-14
55366,6660,2023-09-23,29,34,190.42,6474.28,Completed,2024-08-03
55367,4255,2024-08-04,478,42,451.15,18948.3,Pending,2022-03-03
55368,1962,2022-01-01,482,49,76.61,3753.89,Pending,2024-12-03
55369,1955,2024-07-12,14,9,67.09,603.81,Completed,2023-06-06
55370,9316,2023-02-15,196,48,454.32,21807.36,Cancelled,2022-03-26
55371,9419,2024-12-31,65,14,250.89,3512.46,Cancelled,2022-11-22
55372,3834,2023-06-29,160,29,127.32,3692.28,Pending,2024-02-01
55373,9395,2022-02-06,86,5,363.8,1819.0,Completed,2023-02-27
55374,6175,2022-12-20,364,24,412.43,9898.32,Completed,2024-12-11
55375,5032,2024-08-20,15,34,231.03,7855.02,Completed,2022-02-20
55376,864,2023-09-13,48,9,304.35,2739.15,Pending,2024-05-08
55377,3021,2022-12-19,178,45,34.39,1547.55,Cancelled,2022-01-07
55378,1184,2023-09-03,390,3,380.01,1140.03,Completed,2023-02-27
55379,8815,2022-07-03,224,32,156.56,5009.92,Completed,2022-09-04
55380,8814,2024-01-26,133,6,101.58,609.48,Completed,2023-06-20
55381,6552,2024-08-25,470,16,286.31,4580.96,Pending,2022-08-16
55382,8307,2023-06-07,145,45,494.47,22251.15,Pending,2022-01-31
55383,8927,2022-01-27,220,12,258.26,3099.12,Cancelled,2022-10-06
55384,6066,2023-05-22,465,17,131.51,2235.67,Completed,2023-12-02
55385,1271,2023-06-19,375,14,369.2,5168.8,Cancelled,2024-07-25
55386,6833,2023-05-19,21,41,405.44,16623.04,Completed,2022-05-20
55387,2973,2024-10-28,87,34,89.29,3035.86,Completed,2024-02-19
55388,784,2024-09-25,301,14,122.39,1713.46,Cancelled,2023-06-05
55389,6358,2023-01-01,137,38,245.82,9341.16,Cancelled,2024-04-30
55390,5359,2024-09-12,350,12,475.21,5702.52,Pending,2023-02-03
55391,637,2022-02-11,302,35,335.64,11747.4,Completed,2023-09-21
55392,4571,2022-08-01,97,44,15.73,692.12,Completed,2024-06-27
55393,2448,2022-10-23,401,30,369.92,11097.6,Cancelled,2022-02-08
55394,6885,2024-12-29,361,10,120.31,1203.1,Pending,2024-07-05
55395,1191,2023-12-21,498,28,283.41,7935.48,Pending,2024-09-22
55396,8419,2022-08-03,154,33,81.2,2679.6,Cancelled,2022-10-15
55397,8374,2022-11-15,224,37,267.26,9888.62,Cancelled,2023-10-01
55398,3592,2022-09-28,23,41,427.31,17519.71,Cancelled,2024-02-19
55399,7248,2022-07-07,189,41,319.55,13101.55,Pending,2022-07-20
55400,5436,2023-04-28,149,30,417.95,12538.5,Completed,2023-07-14
55401,1120,2024-03-26,183,27,266.02,7182.54,Pending,2024-07-03
55402,9117,2023-01-23,461,17,261.14,4439.38,Pending,2024-01-06
55403,6849,2022-03-12,69,34,291.0,9894.0,Pending,2022-12-24
55404,3066,2023-08-12,430,6,195.29,1171.74,Pending,2023-02-20
55405,6863,2022-11-05,208,1,226.52,226.52,Pending,2022-10-31
55406,5703,2024-01-15,240,45,498.12,22415.4,Cancelled,2024-05-09
55407,3371,2024-06-03,376,42,438.28,18407.76,Completed,2022-02-10
55408,4456,2023-07-15,337,47,389.13,18289.11,Completed,2023-02-11
55409,2111,2023-12-08,321,45,252.64,11368.8,Completed,2022-07-21
55410,3841,2024-05-13,29,40,25.62,1024.8,Pending,2024-06-07
55411,2521,2023-02-10,283,25,139.13,3478.25,Pending,2022-04-29
55412,6599,2024-02-24,466,39,464.31,18108.09,Pending,2023-04-17
55413,9893,2023-11-28,391,11,352.73,3880.03,Completed,2022-09-23
55414,8947,2024-07-27,209,5,253.09,1265.45,Cancelled,2022-03-08
55415,3572,2022-07-04,476,16,84.04,1344.64,Pending,2023-05-03
55416,4076,2024-05-10,338,2,264.9,529.8,Cancelled,2022-04-25
55417,2581,2024-01-13,408,8,453.41,3627.28,Completed,2022-05-10
55418,3802,2024-01-17,91,8,226.94,1815.52,Completed,2022-02-02
55419,5886,2023-09-28,347,39,394.81,15397.59,Pending,2024-10-18
55420,5950,2024-01-10,130,49,108.94,5338.06,Pending,2024-10-12
55421,5408,2023-11-04,87,34,75.04,2551.36,Pending,2023-11-30
55422,3652,2022-07-14,307,20,77.13,1542.6,Pending,2024-01-17
55423,6601,2024-08-02,500,32,95.96,3070.72,Pending,2022-02-15
55424,3072,2022-11-11,440,9,349.36,3144.24,Pending,2022-12-17
55425,1208,2024-12-24,370,11,288.35,3171.85,Pending,2022-04-16
55426,487,2024-04-09,125,49,272.93,13373.57,Cancelled,2023-01-06
55427,5020,2024-06-25,345,16,102.35,1637.6,Cancelled,2022-05-17
55428,6209,2022-08-25,160,3,132.87,398.61,Pending,2022-10-21
55429,4348,2022-01-30,110,31,251.84,7807.04,Pending,2022-06-16
55430,6397,2023-09-24,60,2,107.3,214.6,Cancelled,2023-07-12
55431,3781,2024-10-16,44,45,135.98,6119.1,Cancelled,2023-06-26
55432,9351,2023-06-22,147,5,463.71,2318.55,Cancelled,2024-08-21
55433,8706,2024-02-17,224,3,361.2,1083.6,Pending,2024-12-12
55434,3020,2023-12-19,359,7,169.07,1183.49,Pending,2023-11-09
55435,2273,2023-12-08,433,8,206.31,1650.48,Completed,2024-04-30
55436,4383,2023-05-21,342,27,469.51,12676.77,Cancelled,2024-12-04
55437,5595,2023-01-16,115,27,316.05,8533.35,Completed,2024-03-06
55438,2845,2022-02-08,31,18,361.3,6503.4,Pending,2023-10-25
55439,9556,2024-07-11,212,39,279.85,10914.15,Pending,2022-04-22
55440,3925,2023-09-19,398,10,243.64,2436.4,Completed,2022-10-27
55441,9169,2022-02-01,277,45,264.48,11901.6,Completed,2024-11-21
55442,5152,2022-07-08,85,40,192.81,7712.4,Completed,2023-01-10
55443,915,2023-08-12,279,6,302.57,1815.42,Completed,2024-08-05
55444,9551,2022-12-28,179,49,369.68,18114.32,Cancelled,2024-11-16
55445,7210,2022-11-28,413,40,48.12,1924.8,Completed,2022-06-19
55446,3434,2023-07-22,457,10,269.64,2696.4,Completed,2023-01-22
55447,1084,2023-05-06,255,32,267.33,8554.56,Completed,2022-01-12
55448,4382,2023-02-03,439,43,135.14,5811.02,Cancelled,2023-06-27
55449,3058,2023-07-04,175,38,154.54,5872.52,Completed,2022-11-06
55450,6285,2023-02-03,152,11,159.63,1755.93,Pending,2022-12-25
55451,7046,2022-08-31,214,15,168.71,2530.65,Cancelled,2024-08-20
55452,7232,2023-09-14,183,9,483.82,4354.38,Pending,2022-08-21
55453,3447,2024-07-23,402,4,412.41,1649.64,Cancelled,2024-07-14
55454,2936,2023-11-30,41,42,308.36,12951.12,Pending,2024-01-10
55455,9716,2024-09-02,121,24,71.26,1710.24,Cancelled,2024-11-10
55456,9490,2023-09-03,484,43,105.01,4515.43,Pending,2023-06-25
55457,8220,2022-12-07,294,26,456.14,11859.64,Cancelled,2024-03-02
55458,1935,2024-07-12,126,8,326.82,2614.56,Cancelled,2022-08-26
55459,306,2023-12-24,268,7,281.69,1971.83,Completed,2022-07-21
55460,7675,2022-08-12,282,5,127.94,639.7,Completed,2022-08-09
55461,5096,2024-02-16,363,29,140.97,4088.13,Pending,2024-08-15
55462,7874,2024-12-26,430,22,314.85,6926.7,Pending,2022-10-12
55463,7521,2023-06-04,391,38,488.28,18554.64,Pending,2023-10-02
55464,9282,2024-11-02,446,28,249.78,6993.84,Pending,2023-02-21
55465,8214,2022-11-04,240,46,134.29,6177.34,Pending,2024-02-25
55466,6573,2022-03-04,10,49,458.48,22465.52,Cancelled,2023-02-04
55467,1277,2024-05-11,139,23,182.64,4200.72,Cancelled,2022-04-15
55468,8929,2023-05-13,41,17,148.77,2529.09,Pending,2023-05-14
55469,8906,2023-07-01,307,22,404.79,8905.38,Pending,2024-03-01
55470,6116,2024-09-27,236,1,29.11,29.11,Cancelled,2022-02-23
55471,6078,2022-10-27,205,46,387.79,17838.34,Pending,2022-11-19
55472,1393,2022-08-21,365,7,239.73,1678.11,Pending,2023-03-18
55473,4430,2023-01-22,367,40,388.51,15540.4,Cancelled,2024-08-19
55474,7793,2023-04-25,53,19,117.09,2224.71,Pending,2023-12-15
55475,1224,2022-06-19,279,10,437.15,4371.5,Pending,2024-10-15
55476,7319,2024-11-03,55,16,141.49,2263.84,Completed,2023-02-12
55477,7021,2022-12-26,120,17,200.25,3404.25,Cancelled,2024-02-17
55478,2059,2023-08-30,279,31,350.91,10878.21,Pending,2022-09-27
55479,1276,2023-10-25,384,41,150.67,6177.47,Completed,2024-08-12
55480,9136,2022-05-24,210,21,30.1,632.1,Cancelled,2023-09-18
55481,9957,2022-06-27,304,31,241.89,7498.59,Cancelled,2022-06-30
55482,4350,2023-08-07,66,8,140.26,1122.08,Pending,2023-05-05
55483,4105,2024-12-18,16,24,252.69,6064.56,Completed,2023-02-01
55484,5494,2023-05-11,358,22,392.92,8644.24,Completed,2022-01-14
55485,5974,2024-10-18,305,35,164.08,5742.8,Completed,2024-03-10
55486,1510,2022-10-06,54,31,107.52,3333.12,Cancelled,2024-04-21
55487,4024,2023-12-11,481,40,133.6,5344.0,Cancelled,2023-01-08
55488,3302,2024-01-14,49,35,478.37,16742.95,Completed,2024-01-31
55489,6585,2023-09-27,396,31,268.57,8325.67,Completed,2023-06-22
55490,5035,2023-05-31,397,16,138.23,2211.68,Cancelled,2023-11-23
55491,6461,2024-02-19,336,16,286.61,4585.76,Pending,2022-05-29
55492,895,2023-11-13,355,17,356.15,6054.55,Pending,2022-09-15
55493,2423,2023-03-21,83,38,178.55,6784.9,Completed,2022-07-22
55494,2340,2023-11-05,357,44,59.92,2636.48,Completed,2024-01-30
55495,1029,2022-03-05,163,20,400.96,8019.2,Pending,2022-05-04
55496,3559,2024-01-20,319,6,451.69,2710.14,Completed,2023-04-19
55497,5879,2024-12-06,16,22,43.88,965.36,Completed,2024-07-04
55498,8956,2022-11-07,368,18,232.57,4186.26,Pending,2024-06-05
55499,6671,2024-02-03,138,11,13.57,149.27,Cancelled,2022-02-20
55500,4953,2023-02-08,398,39,252.15,9833.85,Cancelled,2022-04-16
55501,449,2023-11-07,316,7,385.5,2698.5,Completed,2024-09-06
55502,8464,2023-07-26,66,1,311.88,311.88,Cancelled,2022-06-22
55503,8555,2023-10-16,11,28,157.31,4404.68,Pending,2024-06-03
55504,4000,2023-01-24,99,5,131.95,659.75,Completed,2023-04-30
55505,7651,2023-08-22,446,28,58.26,1631.28,Pending,2022-11-26
55506,6196,2023-08-16,65,24,110.77,2658.48,Pending,2023-12-04
55507,7971,2023-05-17,190,34,95.69,3253.46,Cancelled,2022-11-12
55508,5774,2024-06-05,299,31,317.38,9838.78,Pending,2022-04-14
55509,6759,2022-11-02,91,9,58.47,526.23,Cancelled,2023-04-19
55510,315,2023-02-01,189,13,41.05,533.65,Pending,2024-06-13
55511,1408,2024-02-25,90,48,294.6,14140.8,Cancelled,2024-01-09
55512,8209,2023-01-18,217,42,370.87,15576.54,Completed,2024-09-19
55513,8318,2024-01-26,3,36,333.56,12008.16,Cancelled,2024-01-15
55514,4779,2023-04-26,236,38,141.04,5359.52,Cancelled,2024-06-10
55515,8720,2022-04-16,190,22,191.8,4219.6,Completed,2023-02-28
55516,6387,2024-10-20,345,34,122.48,4164.32,Pending,2023-02-17
55517,6005,2022-08-12,396,49,428.64,21003.36,Completed,2023-09-11
55518,5626,2022-12-14,210,39,292.11,11392.29,Completed,2022-12-01
55519,931,2024-08-20,57,1,151.54,151.54,Completed,2022-10-10
55520,45,2022-11-23,461,23,317.33,7298.59,Completed,2022-09-26
55521,1115,2022-07-24,392,4,470.94,1883.76,Pending,2023-09-27
55522,2104,2022-08-25,215,40,79.69,3187.6,Pending,2023-07-28
55523,9532,2024-11-21,41,9,475.65,4280.85,Pending,2022-04-11
55524,7863,2022-06-17,273,45,181.94,8187.3,Pending,2023-10-05
55525,8515,2022-04-26,320,25,95.23,2380.75,Pending,2024-07-20
55526,8288,2024-09-18,266,19,484.86,9212.34,Pending,2023-04-27
55527,4772,2022-11-13,188,47,93.0,4371.0,Pending,2024-11-04
55528,8561,2023-05-26,281,2,206.3,412.6,Completed,2023-09-15
55529,3046,2024-01-20,417,28,355.58,9956.24,Completed,2022-04-09
55530,4093,2024-08-10,454,24,72.01,1728.24,Cancelled,2023-01-07
55531,430,2023-12-03,450,15,224.85,3372.75,Cancelled,2023-07-22
55532,5196,2024-07-06,467,32,450.05,14401.6,Pending,2023-05-24
55533,4871,2022-01-08,285,22,196.63,4325.86,Cancelled,2024-04-30
55534,8672,2022-05-19,445,2,213.31,426.62,Completed,2022-08-14
55535,4782,2023-04-29,493,32,47.06,1505.92,Cancelled,2023-08-03
55536,9236,2022-12-12,453,29,464.11,13459.19,Pending,2024-01-09
55537,1433,2024-07-09,367,37,214.57,7939.09,Cancelled,2022-07-31
55538,4090,2022-01-21,214,34,293.24,9970.16,Completed,2024-01-30
55539,6348,2022-08-13,496,42,352.47,14803.74,Cancelled,2023-11-02
55540,9723,2022-09-30,130,32,357.79,11449.28,Pending,2022-05-08
55541,5123,2022-11-04,395,32,252.73,8087.36,Pending,2024-04-20
55542,8180,2023-01-20,397,13,58.86,765.18,Cancelled,2022-11-10
55543,8257,2022-03-17,461,48,440.69,21153.12,Cancelled,2024-07-17
55544,5333,2023-06-08,14,24,84.28,2022.72,Pending,2024-02-13
55545,7076,2024-06-14,156,44,175.28,7712.32,Cancelled,2024-03-24
55546,4691,2024-01-24,192,1,278.45,278.45,Cancelled,2023-02-01
55547,5804,2022-06-30,396,12,220.18,2642.16,Completed,2024-01-20
55548,3818,2022-06-26,491,43,421.61,18129.23,Pending,2024-10-08
55549,3634,2023-04-08,417,3,461.86,1385.58,Cancelled,2023-08-15
55550,1145,2023-04-24,377,7,285.07,1995.49,Pending,2024-01-11
55551,8152,2024-04-03,178,38,78.27,2974.26,Pending,2024-10-21
55552,5768,2024-04-18,311,38,431.55,16398.9,Cancelled,2023-10-17
55553,2820,2023-03-03,410,36,235.37,8473.32,Pending,2022-12-06
55554,4877,2022-02-10,346,39,277.17,10809.63,Pending,2024-03-14
55555,8478,2022-04-21,214,4,401.29,1605.16,Cancelled,2024-01-20
55556,9441,2024-09-10,218,6,368.51,2211.06,Pending,2022-08-10
55557,8180,2023-09-09,19,48,433.17,20792.16,Completed,2024-03-29
55558,446,2023-01-09,290,12,233.91,2806.92,Pending,2024-03-29
55559,3295,2024-06-30,223,21,119.54,2510.34,Completed,2023-09-01
55560,5625,2023-08-02,121,46,422.1,19416.6,Cancelled,2022-11-01
55561,6832,2022-06-25,187,44,241.93,10644.92,Completed,2023-10-20
55562,5480,2023-11-01,348,23,36.55,840.65,Completed,2024-04-24
55563,817,2023-04-27,395,3,20.68,62.04,Pending,2023-10-27
55564,189,2022-12-14,367,24,143.38,3441.12,Pending,2023-03-04
55565,1990,2024-01-20,354,3,469.43,1408.29,Pending,2024-02-12
55566,975,2022-02-12,262,41,344.91,14141.31,Pending,2024-05-17
55567,5314,2023-09-05,66,11,383.23,4215.53,Completed,2023-11-16
55568,1671,2022-07-15,38,34,459.0,15606.0,Completed,2023-01-25
55569,9610,2024-04-15,463,4,269.24,1076.96,Cancelled,2023-03-27
55570,7852,2024-10-26,445,41,427.09,17510.69,Completed,2022-11-12
55571,1974,2023-04-06,191,40,43.89,1755.6,Cancelled,2023-03-31
55572,2282,2022-02-01,404,26,25.35,659.1,Completed,2024-01-19
55573,3940,2022-08-18,403,17,50.28,854.76,Cancelled,2022-08-17
55574,9485,2022-05-08,360,21,456.51,9586.71,Pending,2022-11-01
55575,9656,2022-12-27,27,12,188.87,2266.44,Pending,2022-05-30
55576,2561,2023-11-19,23,28,205.69,5759.32,Pending,2024-12-04
55577,1900,2022-11-30,205,28,164.7,4611.6,Completed,2024-04-27
55578,4738,2024-10-23,382,45,423.88,19074.6,Cancelled,2023-01-20
55579,4681,2024-11-30,40,5,82.55,412.75,Completed,2022-10-31
55580,9544,2023-07-21,342,31,234.95,7283.45,Completed,2023-01-12
55581,3822,2023-01-16,484,11,284.41,3128.51,Completed,2023-02-08
55582,3855,2024-11-04,398,3,212.23,636.69,Completed,2022-09-14
55583,8618,2022-01-17,83,6,373.6,2241.6,Completed,2023-06-19
55584,7257,2023-01-18,138,47,337.37,15856.39,Completed,2023-05-12
55585,3117,2023-06-24,43,31,442.46,13716.26,Completed,2024-08-07
55586,2534,2024-10-16,494,37,47.6,1761.2,Pending,2023-06-30
55587,1641,2022-03-13,72,41,419.37,17194.17,Cancelled,2022-06-18
55588,4398,2024-04-06,310,27,493.24,13317.48,Pending,2022-01-26
55589,5660,2024-09-02,366,11,239.23,2631.53,Completed,2023-08-24
55590,8602,2022-05-07,473,39,136.68,5330.52,Cancelled,2023-02-18
55591,9842,2022-03-05,177,20,165.47,3309.4,Cancelled,2023-02-08
55592,783,2022-10-09,292,33,250.01,8250.33,Pending,2023-10-27
55593,9860,2023-09-04,460,46,167.53,7706.38,Completed,2022-07-24
55594,4917,2023-07-30,444,11,285.29,3138.19,Cancelled,2023-03-20
55595,5937,2023-04-16,473,15,33.45,501.75,Completed,2022-05-13
55596,9481,2022-11-05,158,26,429.21,11159.46,Completed,2023-01-16
55597,4086,2023-08-15,304,48,60.01,2880.48,Cancelled,2023-04-17
